ID_SOGGETTO,ID_OPERAZIONE,FLAG_PERSONA_FISICA,COGNOME,NOME,SESSO,DATA_NASCITA,DATA_INIZIO_VALIDITA,DATA_FINE_VALIDITA,MATCHCODE,ID_STATO_ANAGRAFICO,ID_STATO_SOGGETTO,ID_CITTADINANZA,ID_NAZIONE,CODICEFISCALE,FLAGCFCERTIFICATO,ID_LUOGO,ID_FONTE_PROVENIENZA,ID_FONTE_RIFERIMENTO,DENOMINAZIONE,PARTITAIVA,DATA_COSTITUZIONE,PK_FORMA_GIURIDICA,COD_FORMA_GIURIDICA,CODICE_ATECO,DATA_CANCELLAZIONE,DATA_DECESSO,INDIRIZZO_PEC
100471,900000000000471,S,Rossi,Federica,F,1959-03-12,2018-10-01,,ROSSIFEDER,1,1,1,100,RSSFRC59C52F963J,S,8326,1,4,,,,,,,,,
100472,900000000000472,S,Conti,Luca,M,1989-09-13,2019-04-18,,CONTILUCA,1,1,1,100,CNTLCU89P13D161W,S,8455,2,1,,,,,,,,,
100473,900000000000473,S,Marino,Stefano,M,1956-02-21,2024-10-05,,MARINOSTEF,1,1,1,100,MRNSFN56B21H556A,S,8518,3,2,,,,,,,,,
100474,900000000000474,S,Greco,Giulia,F,1987-08-22,2018-07-17,,GRECOGIULI,1,1,1,100,GRCGLI87M62H117F,S,8644,1,3,,,,,,,,,
100475,900000000000475,S,Rossi,Giovanni,M,1939-04-29,2024-08-09,,ROSSIGIOVA,1,1,1,100,RSSGNN39D29I595R,S,6084,2,4,,,,,,,,,
100476,900000000000476,S,Costa,Chiara,F,1988-12-28,2024-08-10,,COSTACHIAR,1,1,1,100,CSTCHR88T68B642B,S,6153,3,1,,,,,,,,,
100477,900000000000477,S,Conti,Davide,M,1941-06-28,2021-10-19,,CONTIDAVID,1,1,1,100,CNTDVD41H28B345B,S,5444,1,2,,,,,,,,,
100478,900000000000478,S,Moretti,Paolo,M,1979-12-25,2019-04-03,,MORETTIPAO,1,1,1,100,MRTPLA79T25L624I,S,10886,2,3,,,,,,,,,
100479,900000000000479,S,Bruno,Federica,F,1992-04-28,2020-10-19,,BRUNOFEDER,1,1,1,100,BRNFRC92D68D407J,S,10055,3,4,,,,,,,,,
100480,900000000000480,S,Esposito,Stefano,M,2020-11-02,2019-05-21,,ESPOSITOST,1,1,1,100,SPSSFN20S02H379T,S,10056,1,1,,,,,,,,,
100481,900000000000481,S,Costa,Federica,F,2007-07-20,2019-09-08,,COSTAFEDER,1,1,1,100,CSTFRC07L60C672Z,S,10115,2,2,,,,,,,,,
100482,900000000000482,S,Bruno,Gabriele,M,1436-07-27,2024-09-08,,BRUNOGABRI,1,1,1,100,BRNGRL36L27F964F,S,10311,3,3,,,,,,,,,
100483,900000000000483,S,Fontana,Paolo,M,1963-02-19,2019-09-17,,FONTANAPAO,1,1,1,100,FNTPLA63B19I430D,S,9604,1,4,,,,,,,,,
100484,900000000000484,S,Esposito,Martina,F,2003-11-26,2020-03-12,,ESPOSITOMA,1,1,1,100,SPSMTN03S66I867P,S,9796,2,1,,,,,,,,,
100485,900000000000485,S,Bruno,Simone,M,1954-08-08,2019-08-31,,BRUNOSIMON,1,1,1,100,BRNSMN54M08F725A,S,13062,3,2,,,,,,,,,
100486,900000000000486,S,Gallo,Valentina,F,2001-07-26,2022-03-11,,GALLOVALEN,1,1,1,100,GLLVNT01L66E682N,S,8137,1,3,,,,,,,,,
100487,900000000000487,S,Ferrari,Luca,M,1997-01-22,2019-11-28,,FERRARILUC,1,1,1,100,FRRLCU97A22B485Q,S,8200,2,4,,,,,,,,,
100488,900000000000488,S,Fontana,Nicolo,M,1956-05-25,2022-12-08,,FONTANANIC,1,1,1,100,FNTNCL56E25I417X,S,7432,3,1,,,,,,,,,
100489,900000000000489,S,Gallo,Marta,F,1948-09-18,2020-02-28,,GALLOMARTA,1,1,1,100,GLLMRT48P58E936L,S,7557,1,2,,,,,,,,,
100490,900000000000490,S,Bruno,Gabriele,M,1998-12-15,2019-04-16,,BRUNOGABRI,1,1,1,100,BRNGRL98T15G855H,S,7558,2,3,,,,,,,,,
100491,900000000000491,S,Bruno,Chiara,F,1959-05-14,2021-01-23,,BRUNOCHIAR,1,1,1,100,BRNCHR59E54H768Q,S,7621,3,4,,,,,,,,,
100492,900000000000492,S,Rizzo,Alessandro,M,1957-08-08,2019-01-05,,RIZZOALESS,1,1,1,100,RZZLSN57M08C207P,S,7688,1,1,,,,,,,,,
100493,900000000000493,S,Rizzo,Stefano,M,1948-01-08,2020-01-23,,RIZZOSTEFA,1,1,1,100,RZZSFN48A08E709X,S,5386,2,2,,,,,,,,,
100494,900000000000494,S,Marino,Martina,F,1965-04-21,2020-03-13,,MARINOMART,1,1,1,100,MRNMTN65D61D889Q,S,4617,3,3,,,,,,,,,
100495,900000000000495,S,Conti,Nicolo,M,2006-05-05,2019-05-28,,CONTINICOL,1,1,1,100,CNTNCL06E05I775K,S,4810,1,4,,,,,,,,,
100496,900000000000496,S,Bianchi,Anna,F,1971-02-06,2023-07-21,,BIANCHIANN,1,1,1,100,BNCNNA71B46F461S,S,4877,2,1,,,,,,,,,
100497,900000000000497,S,Rizzo,Gabriele,M,1982-10-23,2024-09-03,,RIZZOGABRI,1,1,1,100,RZZGRL82R23D020Z,S,35206,3,2,,,,,,,,,
100498,900000000000498,S,Ferrari,Matteo,M,1961-03-30,2020-12-20,,FERRARIMAT,1,1,1,100,FRRMTT61C30H823Y,S,34565,1,3,,,,,,,,,
100499,900000000000499,S,Bianchi,Martina,F,1960-02-20,2021-02-11,,BIANCHIMAR,1,1,1,100,BNCMTN60B60D855L,S,34695,2,4,,,,,,,,,
